fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.184874932,-0.530395772,-0.323824653,-0.688138888,-0.282771254,-0.251815041,-0.170068079,-1.254888131,-0.456762679,-1.118187521,1.53430537,6
1.151570361,0.143530183,-0.501587499,1.064319135,0.101177645,-0.142290558,0.171777306,1.27271419,-0.316723023,-0.844494628,-1.065277585,5
0.112112911,-0.04902009,-0.857113193,0.737052877,-0.197449277,0.076758409,-0.275251274,0.091490946,-1.367020445,-1.391880415,0.063834201,6
-0.036381011,-1.011771454,0.209463888,0.832065662,0.741092478,1.55533893,0.092889909,0.906499081,-2.277278211,-0.753263663,-1.380378549,5
-0.630356697,-0.04902009,-0.234943229,-0.624797032,-0.45341521,-1.018486422,-0.327842872,-1.254888131,0.523514915,-0.662032699,1.376754888,6
1.151570361,0.143530183,-0.501587499,1.064319135,0.101177645,-0.142290558,0.171777306,1.27271419,-0.316723023,-0.844494628,-1.065277585,5
0.260606832,0.047255046,-0.234943229,1.117104015,-0.197449277,-0.306577282,-0.538209263,0.39307986,-1.437040273,-1.756804273,0.03757579,6
0.112112911,-0.04902009,-0.857113193,0.737052877,-0.197449277,0.076758409,-0.275251274,0.091490946,-1.367020445,-1.391880415,0.063834201,6
0.260606832,-0.722946045,-1.03487604,-0.350315655,2.14890511,-1.018486422,-0.38043447,0.220743338,-1.156960961,-0.47957077,-0.986502344,5
1.00307644,-0.626670909,-0.234943229,-0.730366793,0.314482589,-1.018486422,-0.985237843,0.227924026,-0.03664371,0.615200804,-1.222828067,5
1.151570361,-0.626670909,-0.679350346,-0.561455176,-0.325432243,-0.635150731,-0.459321866,-0.543999978,-0.946901476,-1.118187521,0.405193584,6
-0.333368854,-0.337845499,-0.234943229,-0.941506313,-0.112127299,-0.58038849,-0.82746305,-1.402092244,-0.316723023,-0.47957077,1.297979647,6
0.112112911,0.528630728,-0.857113193,-0.857050505,0.229160612,0.624380824,1.092130265,0.041226127,-0.176683366,0.067815017,-1.065277585,5
-0.481862775,0.239805319,0.120582464,-0.286973799,-0.197449277,0.295807375,1.486567248,-0.26395313,0.243435603,0.432738875,0.116351031,6
-0.333368854,0.432355592,-0.857113193,-0.244745895,-0.154788288,-0.963724181,0.092889909,0.23151437,-1.156960961,0.34150791,-1.144052826,5
0.260606832,-1.589422273,-0.323824653,-0.751480745,-0.45341521,-0.142290558,-1.405970625,-0.60503583,0.173415774,2.439820093,0.378935165,6
0.260606832,0.191667751,-0.945994616,0.093077339,-0.197449277,-1.401822113,-0.091180682,0.665946019,-1.717119586,0.159045981,-1.616704272,5
-0.333368854,0.432355592,-0.857113193,-0.244745895,-0.154788288,-0.963724181,0.092889909,0.23151437,-1.156960961,0.34150791,-1.144052826,5
-0.92734454,0.143530183,-0.146061806,0.240875003,0.186499623,-0.087528316,0.355847898,0.084310258,0.873614056,0.067815017,0.168867861,6
0.112112911,0.047255046,-0.323824653,-0.244745895,0.527787534,-0.416101765,0.566214289,-0.396795866,0.243435603,-0.023415948,1.061653924,6
1.00307644,-0.530395772,-0.412706076,-0.941506313,-0.197449277,-0.197052799,-0.511913464,-0.597855141,0.103395946,0.34150791,0.116351031,6
0.260606832,-1.589422273,-0.323824653,-0.751480745,-0.45341521,-0.142290558,-1.405970625,-0.60503583,0.173415774,2.439820093,0.378935165,6
0.112112911,-0.337845499,-0.857113193,0.430900572,0.186499623,0.898192031,1.381384053,0.838282541,0.313455431,-0.114646912,-1.065277585,5
0.112112911,-0.337845499,-0.857113193,0.430900572,0.186499623,0.898192031,1.381384053,0.838282541,0.313455431,-0.114646912,-1.065277585,5
-0.481862775,-0.241570363,0.031701041,-0.244745895,-0.112127299,1.062478756,1.065834467,-0.246001409,0.663554572,0.250276946,0.116351031,6
1.151570361,-0.819221181,0.209463888,-1.047076074,-0.282771254,-0.032766075,-0.853758849,-0.705565468,-0.526782507,2.348589129,0.273901513,6
0.557594675,-0.337845499,-0.146061806,0.198647099,-0.410754221,-0.361339524,-0.774871452,0.809559788,-0.736841992,-1.209418486,-1.222828067,6
-0.036381011,-0.145295227,-0.76823177,0.705381949,-0.240110266,-0.251815041,-0.485617665,0.105852323,-0.946901476,-1.665573308,-0.041199451,4
-0.184874932,-0.434120636,1.187159545,2.035560931,0.485126545,0.241045133,0.98694707,1.778952723,-0.316723023,0.159045981,-1.301603308,5
1.448558204,-0.722946045,0.564989581,1.972219074,0.101177645,1.938674621,1.933595828,2.120035423,0.453495087,2.531051058,-1.144052826,5
-0.184874932,-0.434120636,1.187159545,2.035560931,0.485126545,0.241045133,0.98694707,1.778952723,-0.316723023,0.159045981,-1.301603308,5
0.112112911,-1.108046591,-0.234943229,2.299485332,0.058516656,1.007716515,0.250664702,1.491725187,0.453495087,-1.30064945,-0.277525174,6
-0.036381011,-0.915496318,-0.412706076,1.381028416,0.015855668,1.391052205,0.355847898,0.780837034,0.523514915,-1.30064945,-0.041199451,6
0.409100754,-0.530395772,-0.76823177,1.296572608,0.229160612,0.021996167,0.434735294,1.319388665,-0.596802335,1.618741413,-1.144052826,5
1.597052126,-0.241570363,-0.412706076,1.191002847,0.314482589,1.117240998,1.144721863,1.401966582,-0.526782507,0.980124662,-0.828951862,5
1.597052126,-0.241570363,-0.412706076,1.191002847,0.314482589,1.117240998,1.144721863,1.401966582,-0.526782507,0.980124662,-0.828951862,5
1.597052126,-0.241570363,-0.412706076,1.191002847,0.314482589,1.117240998,1.144721863,1.401966582,-0.526782507,0.980124662,-0.828951862,5
0.409100754,-0.530395772,-0.76823177,1.296572608,0.229160612,0.021996167,0.434735294,1.319388665,-0.596802335,1.618741413,-1.144052826,5
1.597052126,-0.241570363,-0.412706076,1.191002847,0.314482589,1.117240998,1.144721863,1.401966582,-0.526782507,0.980124662,-0.828951862,5
1.151570361,0.817456137,-0.146061806,1.571053985,-0.197449277,-0.251815041,0.198073105,0.54746466,-1.156960961,4.264439383,0.982878683,6
0.706088597,1.298831819,-0.412706076,-0.20251799,-0.112127299,0.295807375,1.22360926,-0.691204091,-0.106663538,-0.753263663,1.140429165,6
-1.669814147,-0.722946045,1.364922392,0.00862153,0.869075444,0.350569616,1.512863047,0.192020584,0.033376118,-0.662032699,-0.881468689,5
-0.630356697,-0.04902009,-1.30152031,0.367558716,-0.06946631,0.733905307,1.775821035,0.730572215,0.173415774,-1.209418486,-1.144052826,5
-0.630356697,-0.04902009,-1.30152031,0.367558716,-0.06946631,0.733905307,1.775821035,0.730572215,0.173415774,-1.209418486,-1.144052826,5
-0.036381011,-0.04902009,-0.146061806,-0.60368308,-0.368093232,-0.142290558,0.276960501,-1.287201229,-0.106663538,-1.209418486,1.53430537,7
-0.036381011,-1.011771454,0.120582464,-0.70925284,0.015855668,-0.908961939,-1.300787429,-0.953299218,-1.857159242,-0.205877876,0.155738652,6
-0.92734454,-0.04902009,-1.30152031,0.367558716,-0.06946631,0.733905307,1.775821035,0.730572215,0.173415774,-1.209418486,-1.144052826,5
-0.036381011,-0.04902009,-0.146061806,-0.60368308,-0.368093232,-0.142290558,0.276960501,-1.287201229,-0.106663538,-1.209418486,1.53430537,7
-0.92734454,-0.530395772,1.453803815,0.029735483,0.997058411,0.021996167,1.381384053,0.296140566,-0.526782507,-0.297108841,-0.881468689,5
-0.778850618,0.047255046,0.653871005,-0.265859847,-0.282771254,-0.689912973,-1.143012636,-1.240526754,0.313455431,0.797662733,1.770631093,7
1.151570361,-0.241570363,-0.323824653,0.895407518,-0.197449277,-0.470864007,-0.406730269,0.09508129,-1.016921304,0.250276946,0.510227236,7
-0.778850618,0.047255046,0.653871005,-0.265859847,-0.282771254,-0.689912973,-1.143012636,-1.240526754,0.313455431,0.797662733,1.770631093,7
1.151570361,-0.241570363,-0.323824653,0.895407518,-0.197449277,-0.470864007,-0.406730269,0.09508129,-1.016921304,0.250276946,0.510227236,7
-0.036381011,0.095392614,-0.76823177,2.077788835,0.6557705,-0.470864007,0.3032563,1.850759607,-0.736841992,0.067815017,-1.380378549,5
-0.92734454,-0.530395772,1.453803815,0.029735483,0.997058411,0.021996167,1.381384053,0.296140566,-0.526782507,-0.297108841,-0.868339482,5
-0.184874932,-0.722946045,-0.234943229,-0.835936553,-0.240110266,-0.58038849,-0.117476481,-0.497325504,0.033376118,-0.114646912,-0.277525174,6
0.409100754,-0.722946045,-0.679350346,2.352270212,0.058516656,0.13152065,-0.301547073,2.145167832,-0.736841992,-0.297108841,-1.616704272,6
0.409100754,-0.722946045,-0.679350346,2.352270212,0.058516656,0.13152065,-0.301547073,2.145167832,-0.736841992,-0.297108841,-1.616704272,6
0.409100754,-0.722946045,-0.679350346,2.352270212,0.058516656,0.13152065,-0.301547073,2.145167832,-0.736841992,-0.297108841,-1.616704272,6
0.409100754,-0.722946045,-0.679350346,2.352270212,0.058516656,0.13152065,-0.301547073,2.145167832,-0.736841992,-0.297108841,-1.616704272,6
-0.184874932,-0.722946045,-0.234943229,-0.835936553,-0.240110266,-0.58038849,-0.117476481,-0.497325504,0.033376118,-0.114646912,-0.277525174,6
-0.184874932,-0.722946045,-0.234943229,-0.835936553,-0.240110266,-0.58038849,-0.117476481,-0.497325504,0.033376118,-0.114646912,-0.277525174,6
0.409100754,-0.722946045,-0.679350346,2.352270212,0.058516656,0.13152065,-0.301547073,2.145167832,-0.736841992,-0.297108841,-1.616704272,6
-0.333368854,-0.722946045,1.720448086,0.093077339,-0.026805321,-0.251815041,-0.196363878,0.382308827,0.243435603,-0.023415948,-0.750176621,6
-0.184874932,-0.819221181,1.898210932,0.071963387,0.058516656,-0.361339524,-0.170068079,0.39307986,0.243435603,-0.023415948,-0.750176621,6
-0.036381011,0.239805319,-0.412706076,1.296572608,-0.06946631,-0.58038849,1.986187426,1.086016291,-0.526782507,0.797662733,-0.750176621,5
0.854582518,1.395106956,-0.323824653,-0.244745895,-0.325432243,-0.087528316,0.960651271,-0.662481337,0.103395946,-0.662032699,1.061653924,6
-0.333368854,0.143530183,0.298345311,-0.70925284,-0.154788288,1.363671084,0.855468076,-0.465012406,0.593534743,-0.205877876,-0.041199451,6
2.636509576,0.624905864,2.520380896,1.571053985,0.229160612,1.391052205,0.119185708,2.073360948,-1.57707993,-0.935725592,-1.695479513,5
0.409100754,0.817456137,-0.234943229,-0.70925284,-0.112127299,-0.963724181,-1.642632814,-1.380550178,0.173415774,-0.205877876,1.849406334,6
0.557594675,-0.530395772,-0.412706076,-0.160290086,-0.666720154,-1.073248664,-0.932646245,-0.946118529,-0.246703195,-1.026956557,1.455530129,6
0.854582518,2.550408592,-0.412706076,1.000977278,0.613109511,1.117240998,1.67063784,1.369653484,0.173415774,-0.47957077,-1.144052826,5
1.300064283,-0.530395772,-0.590468923,-0.941506313,-0.026805321,-0.908961939,0.829172277,-0.403976554,0.453495087,0.34150791,0.273901513,6
0.260606832,-0.04902009,-0.057180382,0.631483117,0.229160612,-0.525626248,0.960651271,0.109442667,0.383475259,0.615200804,0.378935165,6
0.557594675,-0.145295227,-0.234943229,-0.350315655,0.229160612,-1.128010905,-0.985237843,-0.303446916,1.223713197,0.797662733,0.825328201,6
0.260606832,-0.04902009,-0.057180382,0.631483117,0.229160612,-0.525626248,0.960651271,0.109442667,0.383475259,0.615200804,0.392064375,6
-0.333368854,-0.819221181,-1.03487604,-1.00484817,0.015855668,0.898192031,0.040298312,-0.447060685,0.243435603,-0.935725592,-0.277525174,5
1.300064283,1.683932365,-1.30152031,-0.054720326,0.101177645,-1.128010905,-0.117476481,0.428983302,-0.666822164,-0.023415948,-0.828951862,5
0.557594675,0.432355592,0.031701041,2.162244643,0.229160612,-0.799437456,0.434735294,1.88666305,-0.876881648,0.432738875,-1.380378549,5
0.409100754,-0.241570363,-0.501587499,-1.047076074,-0.538737187,0.076758409,-0.485617665,-1.402092244,-0.176683366,-1.118187521,1.219204406,6
0.557594675,0.432355592,0.031701041,2.162244643,0.229160612,-0.799437456,0.434735294,1.88666305,-0.876881648,0.432738875,-1.380378549,5
1.300064283,1.683932365,-1.30152031,-0.054720326,0.101177645,-1.128010905,-0.117476481,0.428983302,-0.666822164,-0.023415948,-0.828951862,5
-1.96680199,0.528630728,-0.501587499,0.346444764,-0.624059165,-0.58038849,-0.354138671,-0.242411065,1.433772681,-0.844494628,0.352676754,6
-1.96680199,0.528630728,-0.501587499,0.346444764,-0.624059165,-0.58038849,-0.354138671,-0.242411065,1.433772681,-0.844494628,0.352676754,6
-2.857765519,1.587657228,-1.83480885,-0.70925284,-0.922686087,-0.197052799,-0.485617665,-1.768307353,2.063951135,-1.391880415,1.770631093,6
0.409100754,0.817456137,-0.146061806,-0.688138888,-0.45341521,-1.073248664,-0.748575654,-1.409272932,-1.016921304,-1.118187521,1.297979647,6
1.448558204,0.047255046,-0.501587499,-0.772594697,-0.026805321,-0.142290558,-0.196363878,0.073539225,-0.03664371,0.432738875,-0.435075656,5
0.112112911,-0.145295227,-0.76823177,1.402142368,-0.282771254,0.898192031,0.53991849,0.813150132,0.313455431,-0.570801734,-0.119974692,6
0.854582518,-0.04902009,-0.501587499,1.275458656,-0.240110266,-0.306577282,0.171777306,0.874185983,-0.946901476,1.436279484,-0.356300415,6
-0.036381011,0.047255046,-1.03487604,0.325330812,0.143838634,0.679143065,1.43397565,0.737752903,0.243435603,-0.114646912,-1.065277585,5
-0.036381011,0.913731274,-0.76823177,-0.70925284,0.101177645,1.007716515,1.144721863,-0.01621938,0.383475259,-0.388339805,-0.828951862,5
0.409100754,0.817456137,-0.146061806,-0.688138888,-0.45341521,-1.073248664,-0.748575654,-1.409272932,-1.016921304,-1.118187521,1.297979647,6
0.409100754,-1.108046591,-0.412706076,2.352270212,0.229160612,-0.963724181,0.513622691,1.908205115,-1.297000617,-0.570801734,-1.144052826,6
-0.481862775,-0.145295227,-0.146061806,2.774549254,0.229160612,0.076758409,1.171017662,2.163119553,-0.316723023,0.067815017,-1.45915379,5
-0.481862775,-0.145295227,-0.146061806,2.774549254,0.229160612,0.076758409,1.171017662,2.163119553,-0.316723023,0.067815017,-1.45915379,5
-0.481862775,-0.145295227,-0.146061806,2.774549254,0.229160612,0.076758409,1.171017662,2.163119553,-0.316723023,0.067815017,-1.45915379,5
0.409100754,0.528630728,-0.412706076,-0.730366793,-0.026805321,-0.854199697,-0.012293286,-1.280020541,0.383475259,-0.114646912,1.691855852,7
-0.630356697,-0.722946045,-1.123757463,0.050849435,-0.197449277,-0.361339524,-0.248955476,0.339224696,0.593534743,0.067815017,-0.750176621,5
0.409100754,-1.108046591,-0.412706076,2.352270212,0.229160612,-0.963724181,0.513622691,1.908205115,-1.297000617,-0.570801734,-1.144052826,6
2.04253389,-0.145295227,-0.590468923,-0.793708649,-0.06946631,-0.306577282,0.723989082,0.012503374,0.593534743,0.615200804,-0.198749933,6
1.151570361,1.202556683,-0.945994616,-0.70925284,-0.325432243,-0.361339524,-0.538209263,-1.222575033,0.313455431,-0.205877876,2.006956817,6
0.557594675,0.239805319,0.120582464,-0.941506313,-0.624059165,-0.197052799,-0.406730269,-1.301562606,-0.456762679,-1.30064945,1.297979647,6
0.409100754,-0.337845499,2.253736626,1.951105122,0.314482589,-0.142290558,0.3032563,1.800494789,-0.526782507,-0.023415948,-1.222828067,5
0.409100754,-0.337845499,2.253736626,1.951105122,0.314482589,-0.142290558,0.3032563,1.800494789,-0.526782507,-0.023415948,-1.222828067,5
-0.184874932,0.239805319,-0.590468923,-0.434771463,0.229160612,-0.032766075,0.513622691,-0.009038692,1.223713197,0.250276946,0.116351031,5
-0.036381011,-0.434120636,-0.323824653,0.093077339,0.357143578,0.295807375,0.75028488,0.249466091,0.103395946,-0.114646912,-0.435075656,5
-0.184874932,-0.819221181,-0.590468923,-1.047076074,0.229160612,-0.197052799,-0.906350447,-0.978431627,0.383475259,0.706431768,0.352676754,6
0.112112911,-0.626670909,-0.323824653,-0.857050505,-0.154788288,0.021996167,-0.774871452,-0.770191663,-1.086941132,1.253817555,0.03757579,6
-2.412283755,-1.445009568,-0.146061806,-1.089303978,-0.154788288,0.021996167,-1.037829441,-0.820456482,4.024506323,-0.023415948,0.352676754,6
-0.184874932,-0.915496318,-0.234943229,-1.068190026,-0.282771254,-0.58038849,-1.353379027,-1.143587461,1.223713197,-0.205877876,0.982878683,6
1.00307644,-0.145295227,-0.234943229,-1.00484817,-0.282771254,-1.237535388,-1.221900033,-0.486554471,-0.03664371,1.436279484,0.195126272,5
1.151570361,0.624905864,-0.945994616,-0.962620265,9.614578157,-0.58038849,0.276960501,0.170478519,-0.526782507,1.253817555,-0.828951862,5
-0.92734454,-0.434120636,-0.76823177,0.768723805,0.143838634,0.84342979,-0.117476481,0.942402523,0.103395946,-0.388339805,-0.592626138,6
-0.92734454,-0.722946045,0.209463888,-0.899278409,-0.410754221,0.13152065,-0.511913464,-1.30515295,0.523514915,0.797662733,1.219204406,6
-0.481862775,-0.915496318,0.653871005,-1.025962122,-0.496076199,0.13152065,-0.669688257,-1.592380487,-0.526782507,0.250276946,1.455530129,6
0.112112911,0.239805319,-0.412706076,0.367558716,0.186499623,1.007716515,1.328792455,0.737752903,-0.316723023,0.067815017,-0.986502344,5
0.112112911,0.239805319,-0.412706076,0.367558716,0.186499623,1.007716515,1.328792455,0.737752903,-0.316723023,0.067815017,-0.986502344,5
-0.481862775,2.502271024,-0.412706076,-0.350315655,0.314482589,-0.963724181,-0.091180682,0.43616399,0.383475259,-0.297108841,-1.380378549,5
-0.630356697,-0.722946045,1.276040969,3.471309672,3.172768842,1.117240998,-0.196363878,1.175774897,-0.596802335,-1.30064945,1.53430537,5
0.112112911,0.239805319,-0.412706076,0.367558716,0.186499623,1.007716515,1.328792455,0.737752903,-0.316723023,0.067815017,-0.986502344,5
-0.184874932,0.047255046,0.209463888,-0.561455176,-0.368093232,0.13152065,0.671397484,-1.154358493,-0.03664371,-1.118187521,1.219204406,6
-0.778850618,-0.145295227,-1.123757463,-1.047076074,0.527787534,-1.511346596,-0.564505062,-0.073664887,0.313455431,0.797662733,-1.025889964,4
-0.778850618,2.502271024,-0.412706076,-0.350315655,0.314482589,-0.963724181,-0.091180682,0.43616399,0.383475259,-0.297108841,-1.380378549,5
